language,real_arity,random_arity,real_depth,random_depth
Hindi,3,3,5,4
Hindi,3,2,3,6
Hindi,3,4,4,4
Hindi,3,3,4,4
Hindi,3,3,3,3
Hindi,3,2,4,6
Hindi,3,2,4,3
Hindi,2,3,4,4
Hindi,6,3,5,4
Hindi,3,4,4,5
Hindi,2,3,7,4
Hindi,4,3,4,7
Hindi,3,4,7,5
Hindi,3,2,6,7
Hindi,2,2,6,5
Hindi,4,5,3,2
Hindi,7,4,3,5
Hindi,3,2,4,4
Hindi,3,3,6,5
Hindi,3,6,3,2
Hindi,3,3,4,3
Hindi,3,4,3,3
Hindi,2,4,8,5
Hindi,5,3,4,5
Hindi,3,3,5,5
Hindi,4,2,3,6
Hindi,3,3,6,4
Hindi,3,3,3,4
Hindi,3,4,6,4
Hindi,4,4,5,3
Hindi,3,3,5,5
Hindi,4,2,4,6
Hindi,2,2,3,5
Hindi,5,2,3,7
Hindi,4,3,3,5
Hindi,3,2,5,5
Hindi,3,3,4,4
Hindi,3,4,6,3
Hindi,4,3,3,4
Hindi,3,3,4,4
Hindi,3,3,4,5
Hindi,3,3,5,7
Hindi,3,3,4,7
Hindi,3,3,3,2
Hindi,3,3,5,5
Hindi,3,2,3,4
Hindi,3,2,5,5
Hindi,3,3,5,5
Hindi,3,4,2,2
Hindi,3,3,5,4
Hindi,4,4,4,3
Hindi,3,4,7,5
Hindi,4,2,5,6
Hindi,3,2,4,5
Hindi,4,3,4,4
Hindi,4,4,4,4
Hindi,4,3,3,5
Hindi,3,2,4,5
Hindi,3,3,5,6
Hindi,3,2,4,4
Hindi,3,3,6,5
Hindi,4,3,4,4
Hindi,5,3,3,6
Hindi,3,2,2,3
Hindi,4,5,5,3
Hindi,4,3,3,4
Hindi,4,3,1,2
Hindi,3,2,2,3
Hindi,4,3,5,4
Hindi,3,2,5,4
Hindi,2,3,5,3
Hindi,5,4,4,3
Hindi,5,2,2,4
Hindi,2,3,6,4
Hindi,5,2,2,4
Hindi,1,2,3,2
Hindi,4,3,3,7
Hindi,4,3,4,5
Hindi,4,5,4,3
Hindi,4,2,2,4
Hindi,4,4,3,2
Hindi,3,2,5,5
Hindi,5,2,2,3
Hindi,4,3,5,4
Hindi,3,3,3,2
Hindi,3,3,4,5
Hindi,4,4,5,4
Hindi,5,3,2,4
Hindi,3,2,5,6
Hindi,5,5,5,3
Hindi,3,3,4,5
Hindi,4,3,3,4
Hindi,3,3,4,4
Hindi,5,3,2,2
Hindi,4,2,4,6
Hindi,3,4,3,3
Hindi,2,2,7,5
Hindi,5,4,4,4
Hindi,3,4,5,4
Hindi,3,2,4,6
Hindi,3,3,6,4
Hindi,3,4,5,3
Hindi,4,4,3,3
Hindi,3,2,4,5
Hindi,2,2,5,5
Hindi,5,2,3,6
Hindi,3,3,6,4
Hindi,3,2,6,6
Hindi,4,2,3,5
Hindi,4,3,3,3
Hindi,6,4,2,3
Hindi,3,3,5,5
Hindi,3,4,5,6
Hindi,3,2,5,7
Hindi,2,4,8,2
Hindi,3,4,6,5
Hindi,3,3,6,5
Hindi,3,4,5,6
Hindi,3,3,5,7
Hindi,3,4,5,5
Hindi,5,3,4,4
Hindi,3,3,3,5
Hindi,6,2,3,8
Hindi,4,2,4,7
Hindi,3,4,4,4
Hindi,3,4,3,2
Hindi,4,2,3,5
Hindi,3,4,3,3
Hindi,2,3,7,5
Hindi,3,3,5,5
Hindi,3,4,3,3
Hindi,3,4,5,4
Hindi,3,3,3,4
Hindi,3,3,4,4
Hindi,2,3,7,3
Hindi,4,6,3,3
Hindi,5,4,3,5
Hindi,3,2,6,5
Hindi,3,2,5,3
Hindi,4,3,5,3
Hindi,4,3,5,6
Hindi,3,4,6,3
Hindi,4,6,5,3
Hindi,3,5,5,3
Hindi,3,5,5,4
Hindi,4,3,3,5
Hindi,5,5,6,3
Hindi,3,4,4,5
Hindi,3,2,3,6
Hindi,5,3,3,4
Hindi,4,2,4,7
Hindi,4,4,4,4
Hindi,3,2,5,5
Hindi,2,2,4,5
Hindi,4,3,6,5
Hindi,3,3,6,5
Hindi,3,2,3,3
Hindi,4,2,2,5
Hindi,5,2,3,5
Hindi,3,4,4,6
Hindi,5,3,3,4
Hindi,3,6,7,2
Hindi,3,3,6,3
Hindi,2,4,7,3
Hindi,3,2,6,6
Hindi,3,3,4,4
Hindi,3,3,6,3
Hindi,3,3,6,5
Hindi,4,4,3,3
Hindi,5,4,4,5
Hindi,3,3,3,4
Hindi,3,3,3,5
Hindi,2,5,4,2
Hindi,3,3,3,2
Hindi,3,4,5,4
Hindi,3,3,4,6
Hindi,3,2,4,4
Hindi,3,3,6,6
Hindi,2,3,7,3
Hindi,3,3,5,5
Hindi,2,2,4,3
Hindi,4,3,4,3
Hindi,3,2,5,4
Hindi,3,2,4,4
Hindi,3,3,4,3
Hindi,3,3,5,3
Hindi,3,2,6,4
Hindi,3,3,6,4
Hindi,3,4,4,3
Hindi,5,2,3,4
Hindi,4,3,3,5
Hindi,3,2,5,5
Hindi,3,2,4,8
Hindi,4,4,2,2
Hindi,3,2,6,6
Hindi,3,2,3,3
Hindi,7,2,2,5
Hindi,3,2,3,4
Hindi,3,4,4,3
Hindi,3,2,4,4
Hindi,3,3,4,3
Hindi,5,2,3,4
Hindi,3,3,7,4
Hindi,3,3,4,5
Hindi,4,3,3,4
Hindi,3,2,5,5
Hindi,4,3,3,3
Hindi,3,2,7,5
Hindi,4,3,5,5
Hindi,4,4,5,4
Hindi,3,4,3,2
Hindi,3,3,3,4
Hindi,5,3,4,4
Hindi,3,3,5,4
Hindi,3,2,4,4
Hindi,4,5,3,3
Hindi,3,3,5,6
Hindi,4,2,5,7
Hindi,4,4,2,2
Hindi,3,3,4,6
Hindi,3,3,6,5
Hindi,3,4,4,3
Hindi,3,3,5,3
Hindi,5,3,2,5
Hindi,3,3,2,2
Hindi,3,3,7,7
Hindi,3,3,6,4
Hindi,3,5,3,4
Hindi,3,2,4,8
Hindi,4,3,4,8
Hindi,3,3,4,4
Hindi,5,4,3,3
Hindi,5,4,4,3
Hindi,3,2,1,2
Hindi,4,2,4,7
Hindi,3,2,3,4
Hindi,4,4,5,4
Hindi,4,4,6,3
Hindi,3,2,6,8
Hindi,3,3,4,4
Hindi,5,3,4,4
Hindi,4,4,5,3
Hindi,4,3,5,7
Hindi,5,4,3,3
Hindi,3,3,5,4
Hindi,3,2,5,4
Hindi,3,3,2,3
Hindi,3,1,3,6
Hindi,4,2,4,6
Hindi,2,2,5,7
Hindi,3,2,6,5
Hindi,3,3,5,4
Hindi,3,2,4,6
Hindi,2,2,4,4
Hindi,4,5,4,2
Hindi,2,5,6,3
Hindi,3,2,4,5
Hindi,3,3,5,3
Hindi,3,2,4,6
Hindi,4,6,6,3
Hindi,3,3,5,9
Hindi,3,4,5,3
Hindi,2,2,8,4
Hindi,7,4,2,4
Hindi,3,2,4,5
Hindi,2,3,5,4
Hindi,3,5,4,3
Hindi,3,2,3,5
Hindi,3,2,4,5
Hindi,4,3,4,4
Hindi,3,3,4,6
Hindi,2,3,6,4
Hindi,3,3,7,4
Hindi,3,2,3,5
Hindi,3,4,4,5
Hindi,3,3,6,6
Hindi,3,2,5,6
Hindi,3,3,4,4
Hindi,3,3,6,5
Hindi,3,4,5,3
Hindi,2,2,6,5
Hindi,4,2,4,7
Hindi,3,5,4,2
Hindi,4,2,5,4
Hindi,3,2,4,6
Hindi,4,3,4,4
Hindi,3,4,3,2
Hindi,5,3,4,3
Hindi,3,4,4,3
Hindi,4,3,4,5
Hindi,3,3,2,3
Hindi,3,3,4,3
Hindi,4,4,4,4
Hindi,3,4,5,5
Hindi,4,2,3,5
Hindi,3,3,3,3
Hindi,4,3,4,5
Hindi,3,3,1,1
Hindi,3,3,2,3
Hindi,3,3,4,4
Hindi,3,2,4,6
Hindi,2,3,6,5
Hindi,3,3,5,7
Hindi,3,2,7,8
Hindi,3,3,5,4
Hindi,3,3,6,6
Hindi,3,2,3,4
Hindi,3,4,4,5
Hindi,5,2,3,3
Hindi,3,4,5,4
Hindi,3,3,4,3
Hindi,4,2,4,5
Hindi,3,3,6,4
Hindi,3,4,4,6
Hindi,2,2,5,6
Hindi,3,5,4,4
Hindi,3,2,3,4
Hindi,3,3,4,4
Hindi,3,4,5,6
Hindi,4,3,4,4
Hindi,4,5,3,3
Hindi,3,4,5,5
Hindi,5,4,4,4
Hindi,4,2,4,6
Hindi,5,2,2,6
Hindi,3,4,5,3
Hindi,2,4,7,5
Hindi,3,2,4,6
Hindi,3,4,6,3
Hindi,3,3,2,3
Hindi,3,2,4,6
Hindi,4,3,2,4
Hindi,4,3,4,5
Hindi,3,4,4,3
Hindi,3,3,4,5
Hindi,5,2,5,5
Hindi,4,4,7,4
Hindi,3,2,3,7
Hindi,3,3,4,4
Hindi,3,4,5,6
Hindi,3,4,5,3
Hindi,3,3,3,5
Hindi,5,3,5,4
Hindi,3,2,2,4
Hindi,2,3,8,6
Hindi,3,3,4,3
Hindi,4,4,5,4
Hindi,3,2,5,5
Hindi,3,3,5,5
Hindi,3,3,6,4
Hindi,3,2,3,3
Hindi,3,3,5,6
Hindi,4,4,3,5
Hindi,6,4,3,3
Hindi,3,2,3,4
Hindi,3,2,2,2
Hindi,2,1,4,6
Hindi,3,4,4,6
Hindi,3,3,3,3
Hindi,3,4,4,4
Hindi,3,3,5,4
Hindi,3,3,7,5
Hindi,4,3,3,5
Hindi,4,6,4,3
Hindi,3,2,4,4
Hindi,2,3,7,4
Hindi,4,4,4,3
Hindi,3,3,4,5
Hindi,5,4,4,6
Hindi,2,4,5,3
Hindi,3,4,4,5
Hindi,3,5,5,4
Hindi,3,2,2,2
Hindi,3,4,4,4
Hindi,3,2,4,7
Hindi,3,2,3,5
Hindi,2,4,5,6
Hindi,4,3,3,5
Hindi,3,3,5,4
Hindi,5,2,4,6
Hindi,3,3,5,4
Hindi,4,5,4,3
Hindi,3,3,4,5
Hindi,3,2,4,6
Hindi,4,2,2,3
Hindi,2,4,5,2
Hindi,3,3,4,4
Hindi,4,3,3,4
Hindi,3,3,4,3
Hindi,3,4,3,4
Hindi,2,3,8,5
Hindi,4,2,3,5
Hindi,4,2,3,6
Hindi,3,3,5,6
Hindi,2,2,8,6
Hindi,2,3,4,3
Hindi,3,2,5,5
Hindi,3,5,4,3
Hindi,3,5,5,3
Hindi,3,3,3,4
Hindi,4,3,3,4
Hindi,3,2,6,6
Hindi,3,5,5,4
Hindi,3,4,4,5
Hindi,3,3,4,3
Hindi,3,3,5,3
Hindi,3,2,2,2
Hindi,3,3,4,2
Hindi,2,2,6,6
Hindi,3,3,5,5
Hindi,3,4,5,4
Hindi,5,5,3,4
Hindi,4,2,2,5
Hindi,4,3,3,4
Hindi,3,3,5,4
Hindi,3,4,6,4
Hindi,5,2,3,4
Hindi,3,4,6,4
Hindi,3,3,6,4
Hindi,3,2,4,7
Hindi,4,2,4,7
Hindi,3,3,3,3
Hindi,2,2,3,4
Hindi,3,3,5,6
Hindi,4,3,5,6
Hindi,3,3,5,4
Hindi,6,3,3,6
Hindi,4,2,5,6
Hindi,3,3,3,5
Hindi,3,3,5,5
Hindi,3,2,6,7
Hindi,3,4,5,2
Hindi,3,2,3,4
Hindi,5,3,5,6
Hindi,3,2,4,4
Hindi,6,2,3,5
Hindi,3,3,4,3
Hindi,3,3,5,6
Hindi,3,4,2,2
Hindi,3,3,6,4
Hindi,3,2,6,7
Hindi,4,3,4,4
Hindi,5,3,2,3
Hindi,3,3,7,6
Hindi,4,3,4,4
Hindi,4,4,4,3
Hindi,6,4,3,4
Hindi,2,3,5,3
Hindi,4,4,3,5
Hindi,4,4,5,3
Hindi,4,3,5,4
Hindi,4,3,4,4
Hindi,3,3,4,6
Hindi,3,3,4,4
Hindi,4,3,2,4
Hindi,3,2,4,7
Hindi,3,2,3,3
Hindi,5,4,4,3
Hindi,4,2,3,6
Hindi,3,3,4,4
Hindi,4,3,3,2
Hindi,3,3,5,4
Hindi,5,2,1,3
Hindi,4,2,4,5
Hindi,3,2,5,3
Hindi,5,3,5,5
Hindi,3,2,5,5
Hindi,4,3,4,4
Hindi,4,4,4,4
Hindi,5,2,3,5
Hindi,3,3,5,4
Hindi,3,2,5,7
Hindi,4,3,3,4
Hindi,2,3,4,5
Hindi,2,3,6,3
Hindi,4,3,4,5
Hindi,2,2,6,4
Hindi,3,2,6,5
Hindi,3,3,6,5
Hindi,3,2,4,7
Hindi,3,3,7,4
Hindi,3,4,5,6
Hindi,3,2,5,6
Hindi,3,4,5,5
Hindi,2,3,2,2
Hindi,5,5,4,4
Hindi,3,3,4,3
Hindi,3,2,5,7
Hindi,3,3,3,3
Hindi,3,3,6,6
Hindi,3,2,3,6
Hindi,3,3,4,5
Hindi,3,5,7,4
Hindi,4,2,4,4
Hindi,3,2,4,5
Hindi,3,2,4,5
Hindi,3,3,6,6
Hindi,3,6,4,3
Hindi,3,5,4,3
Hindi,3,3,4,2
Hindi,4,2,3,4
Hindi,3,3,5,5
Hindi,3,4,3,3
Hindi,3,3,4,4
Hindi,3,3,3,4
Hindi,3,3,4,4
Hindi,3,5,3,2
Hindi,2,3,6,4
Hindi,3,4,4,4
Hindi,4,3,4,7
Hindi,4,4,3,3
Hindi,4,3,2,4
Hindi,4,4,3,3
Hindi,3,4,3,5
Hindi,3,3,3,3
Hindi,3,2,3,5
Hindi,3,3,4,3
Hindi,3,3,5,4
Hindi,3,4,3,3
Hindi,2,3,3,2
Hindi,2,3,6,5
Hindi,6,3,3,3
Hindi,5,4,3,5
Hindi,6,3,3,3
Hindi,7,3,2,4
Hindi,2,3,4,3
Hindi,6,3,3,5
Hindi,4,3,3,3
Hindi,4,3,3,4
Hindi,3,3,5,4
Hindi,3,3,3,4
Hindi,3,3,4,3
Hindi,3,3,3,5
Hindi,3,2,5,5
Hindi,3,2,2,4
Hindi,3,2,4,7
Hindi,3,3,4,5
Hindi,3,3,6,3
Hindi,3,3,5,5
Hindi,3,2,6,4
Hindi,4,4,4,4
Hindi,3,2,6,7
Hindi,3,3,3,5
Hindi,5,3,3,4
Hindi,3,3,5,4
Hindi,3,3,5,4
Hindi,3,3,4,6
Hindi,3,2,4,5
Hindi,3,4,3,2
Hindi,3,5,4,4
Hindi,7,3,2,5
Hindi,3,3,4,5
Hindi,3,3,4,4
Hindi,4,6,3,2
Hindi,4,4,4,4
Hindi,3,3,7,5
Hindi,4,4,4,4
Hindi,3,2,5,4
Hindi,4,4,3,2
Hindi,4,2,3,5
Hindi,4,3,2,2
Hindi,3,4,6,5
Hindi,4,3,4,5
Hindi,2,2,5,6
Hindi,3,4,5,3
Hindi,3,4,4,4
Hindi,4,3,3,7
Hindi,4,3,5,4
Hindi,3,4,4,4
Hindi,3,3,5,4
Hindi,4,3,3,3
Hindi,3,4,5,4
Hindi,3,2,6,8
Hindi,3,2,5,3
Hindi,3,5,7,4
Hindi,3,2,3,4
Hindi,3,2,5,7
Hindi,3,4,4,4
Hindi,4,4,6,5
Hindi,2,3,4,2
Hindi,3,2,2,3
Hindi,3,4,4,3
Hindi,3,3,3,3
Hindi,3,3,7,4
Hindi,5,2,2,4
Hindi,4,2,4,6
Hindi,2,2,5,4
Hindi,3,2,3,4
Hindi,3,3,4,3
Hindi,3,2,3,3
Hindi,4,6,4,3
Hindi,3,3,5,4
Hindi,3,2,4,7
Hindi,4,3,4,4
Hindi,3,3,3,3
Hindi,3,6,6,3
Hindi,5,2,3,5
Hindi,3,2,5,6
Japanese,2,2,4,3
Japanese,2,2,3,2
Japanese,2,2,6,4
Japanese,2,3,5,3
Japanese,5,4,4,4
Japanese,3,2,1,2
Japanese,4,5,5,4
Japanese,3,5,6,3
Japanese,2,3,3,4
Japanese,2,3,5,4
Japanese,3,3,3,3
Japanese,3,2,3,4
Japanese,3,3,4,4
Japanese,3,2,2,3
Japanese,4,6,5,3
Japanese,3,4,5,4
Japanese,3,2,5,3
Japanese,5,3,4,5
Japanese,3,2,4,6
Japanese,2,1,3,4
Japanese,2,2,3,2
Japanese,2,2,6,4
Japanese,2,4,5,5
Japanese,3,1,3,5
Japanese,3,3,8,4
Japanese,3,3,4,5
Japanese,7,3,1,4
Japanese,2,3,5,5
Japanese,4,3,2,3
Japanese,5,4,3,2
Japanese,2,2,4,4
Japanese,3,3,3,5
Japanese,3,3,5,4
Japanese,2,2,6,6
Japanese,3,2,1,2
Japanese,3,4,3,3
Japanese,5,4,4,3
Japanese,2,3,6,6
Japanese,3,4,6,3
Japanese,3,2,4,6
Japanese,3,4,4,3
Japanese,6,3,4,5
Japanese,3,2,4,4
Japanese,5,4,3,5
Japanese,3,2,3,3
Japanese,2,3,4,3
Japanese,3,3,4,4
Japanese,2,2,4,5
Japanese,2,2,6,4
Japanese,2,3,5,3
Japanese,2,3,5,5
Japanese,2,3,6,5
Japanese,3,4,5,3
Japanese,4,2,1,2
Japanese,4,3,2,4
Japanese,4,4,5,5
Japanese,2,2,3,3
Japanese,7,2,2,5
Japanese,3,3,4,3
Japanese,3,2,4,4
Japanese,2,2,1,1
Japanese,3,1,2,4
Japanese,2,3,5,3
Japanese,4,3,3,6
Japanese,3,2,6,6
Japanese,3,3,3,3
Japanese,3,2,2,2
Japanese,4,2,5,7
Japanese,3,3,4,5
Japanese,3,3,2,2
Japanese,2,2,6,5
Japanese,3,4,6,3
Japanese,3,2,5,6
Japanese,3,3,5,3
Japanese,5,5,4,4
Japanese,5,3,2,3
Japanese,2,2,7,5
Japanese,3,3,5,4
Japanese,3,2,1,2
Japanese,2,4,4,3
Japanese,3,4,2,2
Japanese,2,3,8,6
Japanese,3,3,5,3
Japanese,2,2,2,2
Japanese,2,3,7,3
Japanese,3,2,2,3
Japanese,4,4,5,4
Japanese,2,2,1,1
Japanese,2,2,3,3
Japanese,3,4,3,3
Japanese,2,2,2,2
Japanese,2,2,3,4
Japanese,3,3,5,5
Japanese,4,3,5,4
Japanese,2,3,6,6
Japanese,2,2,4,5
Japanese,5,2,3,3
Japanese,3,2,3,4
Japanese,4,4,6,6
Japanese,2,3,6,3
Japanese,4,3,3,3
Japanese,4,4,5,3
Japanese,3,2,3,3
Japanese,3,2,4,6
Japanese,3,4,3,4
Japanese,3,2,2,4
Japanese,2,3,2,1
Japanese,3,3,5,3
Japanese,4,3,2,3
Japanese,2,4,3,1
Japanese,3,3,4,4
Japanese,4,2,3,5
Japanese,3,2,6,6
Japanese,4,3,7,5
Japanese,3,3,6,3
Japanese,5,5,5,3
Japanese,3,2,3,4
Japanese,4,4,3,4
Japanese,4,3,7,6
Japanese,2,4,5,3
Japanese,3,2,4,4
Japanese,2,2,7,4
Japanese,2,3,3,3
Japanese,4,3,3,4
Japanese,3,3,1,1
Japanese,5,3,1,3
Japanese,3,4,5,4
Japanese,2,3,3,3
Japanese,2,3,2,1
Japanese,3,2,4,3
Japanese,3,2,5,5
Japanese,2,3,7,3
Japanese,3,2,6,7
Japanese,6,3,4,6
Japanese,7,2,1,5
Japanese,3,3,4,4
Japanese,2,3,2,1
Japanese,3,3,5,6
Japanese,3,3,6,4
Japanese,2,3,7,5
Japanese,3,4,4,3
Japanese,4,3,3,4
Japanese,3,2,6,8
Japanese,3,3,4,3
Japanese,3,2,1,2
Japanese,2,4,6,4
Japanese,2,5,4,2
Japanese,6,3,2,5
Japanese,3,4,2,1
Japanese,2,3,6,4
Japanese,3,1,1,3
Japanese,3,4,4,3
Japanese,4,3,4,3
Japanese,4,5,5,4
Japanese,2,2,4,3
Japanese,3,3,3,2
Japanese,3,4,3,2
Japanese,3,3,4,4
Japanese,4,4,2,3
Japanese,3,4,5,4
Japanese,2,2,2,2
Japanese,4,3,2,3
Japanese,3,3,5,5
Japanese,3,2,1,2
Japanese,2,2,6,6
Japanese,2,3,5,5
Japanese,3,3,3,3
Japanese,3,3,6,3
Japanese,3,3,5,3
Japanese,3,2,2,3
Japanese,2,1,2,3
Japanese,2,3,6,4
Japanese,3,2,2,3
Japanese,4,3,3,4
Japanese,2,2,6,5
Japanese,2,4,6,4
Japanese,4,5,5,4
Japanese,2,2,5,4
Japanese,4,3,3,6
Japanese,2,2,5,4
Japanese,2,3,3,2
Japanese,2,2,5,6
Japanese,2,2,3,4
Japanese,4,3,4,7
Japanese,2,4,6,4
Japanese,3,2,3,3
Japanese,2,4,4,3
Japanese,3,3,3,4
Japanese,2,4,8,4
Japanese,3,2,2,3
Japanese,3,6,5,3
Japanese,3,3,2,2
Japanese,3,2,5,6
Japanese,3,4,4,5
Japanese,2,3,2,1
Japanese,3,4,4,2
Japanese,3,3,6,6
Japanese,2,3,5,3
Japanese,2,3,4,4
Japanese,2,3,7,6
Japanese,2,4,6,5
Japanese,3,2,3,3
Japanese,2,2,6,6
Japanese,3,4,5,4
Japanese,2,3,7,5
Japanese,4,3,6,4
Japanese,2,3,7,7
Japanese,2,2,5,6
Japanese,4,2,1,2
Japanese,2,3,7,5
Japanese,2,3,3,2
Japanese,3,3,1,1
Japanese,5,3,3,4
Japanese,5,4,6,3
Japanese,3,3,5,4
Japanese,2,3,5,4
Japanese,4,3,5,5
Japanese,3,5,4,4
Japanese,2,4,5,3
Japanese,3,4,6,6
Japanese,3,2,4,4
Japanese,3,4,2,2
Japanese,3,5,5,3
Japanese,3,2,7,7
Japanese,2,3,5,4
Japanese,3,2,3,2
Japanese,5,3,1,3
Japanese,2,3,5,5
Japanese,2,2,2,2
Japanese,2,3,7,6
Japanese,3,3,6,5
Japanese,3,3,4,5
Japanese,3,3,3,3
Japanese,4,2,3,6
Japanese,3,4,4,4
Japanese,3,2,4,4
Japanese,5,2,3,5
Japanese,4,2,2,3
Japanese,2,4,6,5
Japanese,4,3,3,4
Japanese,2,3,4,3
Japanese,3,2,3,5
Japanese,3,2,4,4
Japanese,7,2,1,5
Japanese,3,4,5,3
Japanese,2,2,2,2
Japanese,4,2,5,8
Japanese,3,3,5,4
Japanese,2,4,5,4
Japanese,3,2,5,5
Japanese,3,3,7,4
Japanese,3,2,4,4
Japanese,2,2,3,3
Japanese,3,1,3,5
Japanese,3,4,4,3
Japanese,3,3,2,3
Japanese,3,3,4,3
Japanese,4,2,4,5
Japanese,5,3,2,4
Japanese,2,5,6,4
Japanese,2,2,4,4
Japanese,2,5,4,3
Japanese,4,3,2,3
Japanese,4,3,2,2
Japanese,3,2,6,7
Japanese,2,2,5,4
Japanese,2,3,8,4
Japanese,4,4,4,3
Japanese,3,2,2,3
Japanese,4,4,3,4
Japanese,2,2,4,4
Japanese,3,3,6,6
Japanese,4,2,3,7
Japanese,2,3,7,5
Japanese,2,2,4,5
Japanese,2,1,1,2
Japanese,5,3,3,5
Japanese,2,3,6,4
Japanese,6,4,3,3
Japanese,5,2,3,5
Japanese,4,3,3,4
Japanese,3,3,3,3
Japanese,4,3,2,5
Japanese,2,3,6,5
Japanese,2,3,5,6
Japanese,4,2,4,4
Japanese,5,3,1,3
Japanese,2,2,7,6
Japanese,3,3,2,3
Japanese,4,6,5,2
Japanese,1,1,1,1
Japanese,4,4,5,5
Japanese,2,2,3,2
Japanese,2,3,4,2
Japanese,4,3,3,3
Japanese,5,2,2,6
Japanese,3,3,3,4
Japanese,11,3,1,4
Japanese,3,3,7,3
Japanese,3,3,4,5
Japanese,4,2,3,7
Japanese,3,2,4,5
Japanese,2,2,2,2
Japanese,4,4,4,4
Japanese,3,2,2,3
Japanese,2,2,1,1
Japanese,4,3,3,5
Japanese,3,2,1,2
Japanese,4,3,5,5
Japanese,3,3,7,4
Japanese,3,3,2,2
Japanese,3,2,7,6
Japanese,3,3,6,5
Japanese,4,5,3,3
Japanese,4,5,5,3
Japanese,4,3,5,7
Japanese,2,4,4,2
Japanese,4,4,4,3
Japanese,6,4,4,5
Japanese,6,2,1,3
Japanese,2,2,1,1
Japanese,3,4,7,3
Japanese,3,2,3,3
Japanese,4,4,4,2
Japanese,2,1,1,2
Japanese,3,2,8,8
Japanese,4,4,6,5
Japanese,4,2,1,2
Japanese,4,3,5,5
Japanese,2,3,4,2
Japanese,3,3,3,2
Japanese,3,3,5,4
Japanese,3,5,6,4
Japanese,3,5,4,3
Japanese,3,3,4,3
Japanese,3,2,2,3
Japanese,2,1,1,2
Japanese,2,4,7,4
Japanese,4,3,2,2
Japanese,3,3,6,4
Japanese,2,3,6,2
Japanese,3,2,4,3
Japanese,3,2,6,5
Japanese,4,3,3,4
Japanese,2,2,1,1
Japanese,2,3,6,5
Japanese,3,4,6,4
Japanese,2,3,4,3
Japanese,3,4,5,6
Japanese,6,4,2,2
Japanese,2,5,4,2
Japanese,4,4,5,5
Japanese,4,2,3,4
Japanese,4,3,1,2
Japanese,5,2,3,6
Japanese,6,3,3,4
Japanese,2,4,6,3
Japanese,3,3,5,6
Japanese,3,4,2,2
Japanese,3,3,4,5
Japanese,3,4,4,4
Japanese,3,3,5,5
Japanese,3,2,6,4
Japanese,3,2,5,5
Japanese,4,4,2,3
Japanese,2,3,4,5
Japanese,5,2,2,5
Japanese,3,2,3,5
Japanese,4,3,4,5
Japanese,3,3,4,4
Japanese,3,7,4,4
Japanese,2,3,3,2
Japanese,3,2,5,4
Japanese,4,5,3,3
Japanese,2,4,6,5
Japanese,3,3,4,4
Japanese,3,3,5,5
Japanese,4,2,3,4
Japanese,2,3,5,3
Japanese,3,3,5,6
Japanese,3,3,4,5
Japanese,5,3,1,3
Japanese,5,2,1,4
Japanese,3,2,4,4
Japanese,2,2,7,5
Japanese,2,2,8,5
Japanese,4,3,3,3
Japanese,3,2,4,4
Japanese,4,2,1,3
Japanese,3,2,2,3
Japanese,3,4,8,5
Japanese,2,2,9,8
Japanese,2,3,6,4
Japanese,2,3,6,5
Japanese,4,2,4,5
Japanese,3,2,3,6
Japanese,5,2,2,5
Japanese,2,3,4,3
Japanese,3,3,6,5
Japanese,5,2,3,7
Japanese,5,4,3,5
Japanese,3,4,5,3
Japanese,5,5,5,3
Japanese,5,3,4,3
Japanese,6,2,3,3
Japanese,2,3,3,2
Japanese,4,3,7,5
Japanese,3,2,2,3
Japanese,6,3,4,6
Japanese,5,2,3,6
Japanese,3,2,2,3
Japanese,3,2,5,5
Japanese,2,3,6,5
Japanese,2,4,7,4
Japanese,2,3,5,4
Japanese,3,2,4,8
Japanese,6,4,2,2
Japanese,2,2,3,3
Japanese,3,2,3,3
Japanese,3,2,8,6
Japanese,2,3,2,1
Japanese,2,6,5,1
Japanese,4,4,7,3
Japanese,3,2,1,2
Japanese,2,4,4,3
Japanese,2,3,5,2
Japanese,3,4,3,3
Japanese,2,1,3,4
Japanese,6,3,3,3
Japanese,2,2,4,2
Japanese,2,2,6,5
Japanese,2,2,8,6
Japanese,3,2,2,3
Japanese,5,1,3,7
Japanese,2,3,5,4
Japanese,2,3,6,4
Japanese,2,2,2,2
Japanese,2,2,5,7
Japanese,2,2,4,4
Japanese,3,5,3,3
Japanese,4,2,3,5
Japanese,4,4,5,4
Japanese,3,3,6,6
Japanese,2,3,4,2
Japanese,3,2,6,6
Japanese,2,3,5,4
Japanese,4,2,3,4
Japanese,3,2,3,3
Japanese,3,3,3,3
Japanese,2,2,2,2
Japanese,3,3,5,3
Japanese,2,2,5,4
Japanese,3,3,6,4
Japanese,2,1,1,2
Japanese,4,1,1,4
Japanese,3,3,6,5
Japanese,2,2,4,4
Japanese,3,4,4,5
Japanese,2,4,6,3
Japanese,3,3,3,2
Japanese,2,3,6,4
Japanese,3,3,7,5
Japanese,6,2,1,4
Japanese,3,3,6,4
Japanese,3,2,2,4
Japanese,2,2,2,2
Japanese,3,2,2,3
Japanese,1,1,1,1
Japanese,3,3,4,3
Japanese,4,3,3,4
Japanese,3,3,5,7
Japanese,2,3,2,1
Japanese,5,3,3,3
Japanese,3,2,5,7
Japanese,3,2,4,6
Japanese,3,2,4,7
Japanese,3,6,5,2
